floor,GEOID,Uppm,county,radon,log_radon,uranium,log_uranium,county_id
0,27003,0.428565,Anoka,5.9,1.7749523509116738,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,3.3,1.1939224684724346,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,5.4,1.6863989535702288,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.6,0.47000362924573563,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.8,1.0296194171811581,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,4.5,1.5040773967762742,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,6.8,1.916922612182061,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.8,0.5877866649021191,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,3.1,1.1314021114911006,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,4.4,1.4816045409242156,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,7.0,1.9459101490553132,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,5.2,1.6486586255873816,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,6.3,1.840549633397487,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,6.6,1.8870696490323797,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,8.1,2.0918640616783932,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.9,0.6418538861723947,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,7.7,2.0412203288596382,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,5.4,1.6863989535702288,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,4.2,1.4350845252893227,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,4.0,1.3862943611198906,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.4,0.3364722366212129,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.9,1.0647107369924282,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,3.3,1.1939224684724346,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.9,1.0647107369924282,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.3,0.8329091229351039,0.428565,-0.8473128604997048,16
1,27003,0.428565,Anoka,0.2,-1.6094379124341003,0.428565,-0.8473128604997048,16
1,27003,0.428565,Anoka,1.8,0.5877866649021191,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.4,0.8754687373538999,0.428565,-0.8473128604997048,16
1,27003,0.428565,Anoka,1.1,0.09531017980432493,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,0.6,-0.5108256237659907,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.7,0.5306282510621704,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.2,0.7884573603642703,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.9,1.0647107369924282,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,2.2,0.7884573603642703,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.9,0.6418538861723947,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.4,0.3364722366212129,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.7,0.5306282510621704,0.428565,-0.8473128604997048,16
0,27003,0.428565,Anoka,1.8,0.5877866649021191,0.428565,-0.8473128604997048,16
0,27163,0.862876,Washington,6.2,1.824549292051046,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,7.7,2.0412203288596382,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,6.5,1.8718021769015913,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,12.2,2.501435951739211,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,2.2,0.7884573603642703,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,6.5,1.8718021769015913,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,4.6,1.5260563034950492,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,10.2,2.322387720290225,0.862876,-0.14748428304275582,21
1,27163,0.862876,Washington,1.2,0.1823215567939546,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,2.8,1.0296194171811581,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.9,0.6418538861723947,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.0,0.0,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,2.4,0.8754687373538999,0.862876,-0.14748428304275582,21
1,27163,0.862876,Washington,1.2,0.1823215567939546,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,0.8,-0.2231435513142097,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.7,0.5306282510621704,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.6,0.47000362924573563,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,4.7,1.547562508716013,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,3.3,1.1939224684724346,0.862876,-0.14748428304275582,21
1,27163,0.862876,Washington,0.8,-0.2231435513142097,0.862876,-0.14748428304275582,21
1,27163,0.862876,Washington,1.7,0.5306282510621704,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,8.5,2.1400661634962708,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,9.8,2.2823823856765264,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,5.3,1.667706820558076,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.9,0.6418538861723947,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,6.6,1.8870696490323797,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,3.8,1.33500106673234,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,5.9,1.7749523509116738,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,4.9,1.589235205116581,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,2.9,1.0647107369924282,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,13.4,2.5952547069568657,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,3.7,1.308332819650179,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.8,0.5877866649021191,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,4.7,1.547562508716013,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,4.3,1.4586150226995167,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,2.4,0.8754687373538999,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,10.7,2.3702437414678603,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,2.1,0.7419373447293773,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,3.8,1.33500106673234,0.862876,-0.14748428304275582,21
1,27163,0.862876,Washington,2.5,0.9162907318741551,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.5,0.4054651081081644,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.8,0.5877866649021191,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,1.3,0.26236426446749106,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,6.6,1.8870696490323797,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,20.4,3.0155349008501706,0.862876,-0.14748428304275582,21
0,27163,0.862876,Washington,6.0,1.791759469228055,0.862876,-0.14748428304275582,21
0,27131,1.21306,Rice,19.0,2.9444389791664403,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,6.4,1.8562979903656263,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,9.7,2.272125885509337,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,5.6,1.7227665977411035,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,4.6,1.5260563034950492,1.21306,0.19314609287710252,5
1,27131,1.21306,Rice,2.4,0.8754687373538999,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,3.0,1.0986122886681098,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,5.1,1.62924053973028,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,8.1,2.0918640616783932,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,7.7,2.0412203288596382,1.21306,0.19314609287710252,5
0,27131,1.21306,Rice,4.7,1.547562508716013,1.21306,0.19314609287710252,5
0,27037,0.976144,Dakota,3.6,1.2809338454620642,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,6.7,1.9021075263969205,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,14.6,2.681021528714291,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.8,1.0296194171811581,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.6,0.9555114450274363,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.4,1.4816045409242156,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,8.0,2.0794415416798357,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.0,0.6931471805599453,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.5,0.4054651081081644,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,9.6,2.2617630984737906,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.0,0.6931471805599453,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,3.5,1.252762968495368,0.976144,-0.024145162468538463,63
1,27037,0.976144,Dakota,1.7,0.5306282510621704,0.976144,-0.024145162468538463,63
1,27037,0.976144,Dakota,2.8,1.0296194171811581,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,8.1,2.0918640616783932,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,10.8,2.379546134130174,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,5.1,1.62924053973028,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,3.2,1.1631508098056809,0.976144,-0.024145162468538463,63
1,27037,0.976144,Dakota,0.8,-0.2231435513142097,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,8.2,2.1041341542702074,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,6.3,1.840549633397487,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,8.8,2.174751721484161,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.1,0.09531017980432493,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.8,1.5686159179138452,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,8.7,2.163323025660538,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,6.0,1.791759469228055,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.6,1.5260563034950492,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.3,0.8329091229351039,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,6.8,1.916922612182061,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.8,1.0296194171811581,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,5.0,1.6094379124341003,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.6,0.47000362924573563,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,9.1,2.2082744135228043,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.4,1.4816045409242156,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,7.6,2.028148247292285,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.9,1.589235205116581,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.1,0.09531017980432493,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,3.6,1.2809338454620642,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.9,1.589235205116581,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,6.5,1.8718021769015913,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.7,0.5306282510621704,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,3.3,1.1939224684724346,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,0.9,-0.10536051565782628,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,21.2,3.054001181677967,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,5.4,1.6863989535702288,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.7,1.547562508716013,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.4,0.3364722366212129,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.5,0.9162907318741551,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,3.4,1.2237754316221157,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.2,1.4350845252893227,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.4,0.3364722366212129,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.4,0.3364722366212129,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,1.9,0.6418538861723947,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.8,1.5686159179138452,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,3.8,1.33500106673234,0.976144,-0.024145162468538463,63
1,27037,0.976144,Dakota,1.4,0.3364722366212129,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.5,1.5040773967762742,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,8.8,2.174751721484161,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,5.8,1.7578579175523736,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.4,1.4816045409242156,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,2.2,0.7884573603642703,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,4.3,1.4586150226995167,0.976144,-0.024145162468538463,63
0,27037,0.976144,Dakota,0.5,-0.6931471805599453,0.976144,-0.024145162468538463,63
0,27025,0.479352,Chisago,0.8,-0.2231435513142097,0.479352,-0.7353200871511567,73
0,27025,0.479352,Chisago,4.4,1.4816045409242156,0.479352,-0.7353200871511567,73
0,27025,0.479352,Chisago,2.1,0.7419373447293773,0.479352,-0.7353200871511567,73
0,27025,0.479352,Chisago,5.0,1.6094379124341003,0.479352,-0.7353200871511567,73
0,27025,0.479352,Chisago,1.7,0.5306282510621704,0.479352,-0.7353200871511567,73
0,27025,0.479352,Chisago,8.1,2.0918640616783932,0.479352,-0.7353200871511567,73
0,27157,1.16193,Wabasha,5.9,1.7749523509116738,1.16193,0.15008241565130426,52
0,27157,1.16193,Wabasha,9.0,2.1972245773362196,1.16193,0.15008241565130426,52
0,27157,1.16193,Wabasha,8.4,2.128231705849268,1.16193,0.15008241565130426,52
1,27157,1.16193,Wabasha,1.1,0.09531017980432493,1.16193,0.15008241565130426,52
0,27157,1.16193,Wabasha,3.1,1.1314021114911006,1.16193,0.15008241565130426,52
0,27157,1.16193,Wabasha,11.5,2.4423470353692043,1.16193,0.15008241565130426,52
0,27157,1.16193,Wabasha,9.6,2.2617630984737906,1.16193,0.15008241565130426,52
1,27139,1.06515,Scott,19.3,2.9601050959108397,1.06515,0.06311563431407531,60
1,27139,1.06515,Scott,9.1,2.2082744135228043,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,2.0,0.6931471805599453,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,11.4,2.4336133554004498,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,10.2,2.322387720290225,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,1.2,0.1823215567939546,1.06515,0.06311563431407531,60
1,27139,1.06515,Scott,2.1,0.7419373447293773,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,3.2,1.1631508098056809,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,4.3,1.4586150226995167,1.06515,0.06311563431407531,60
1,27139,1.06515,Scott,2.0,0.6931471805599453,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,2.2,0.7884573603642703,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,25.2,3.2268439945173775,1.06515,0.06311563431407531,60
0,27139,1.06515,Scott,5.4,1.6863989535702288,1.06515,0.06311563431407531,60
0,27147,1.30971,Steele,4.4,1.4816045409242156,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,3.7,1.308332819650179,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,5.1,1.62924053973028,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,8.4,2.128231705849268,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,3.6,1.2809338454620642,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,2.9,1.0647107369924282,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,7.3,1.9878743481543455,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,1.5,0.4054651081081644,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,8.6,2.151762203259462,1.30971,0.2698057386604077,12
0,27147,1.30971,Steele,10.6,2.3608540011180215,1.30971,0.2698057386604077,12
0,27115,0.849343,Pine,4.1,1.410986973710262,0.849343,-0.16329216954729414,30
0,27115,0.849343,Pine,2.8,1.0296194171811581,0.849343,-0.16329216954729414,30
0,27115,0.849343,Pine,1.9,0.6418538861723947,0.849343,-0.16329216954729414,30
1,27115,0.849343,Pine,1.2,0.1823215567939546,0.849343,-0.16329216954729414,30
0,27115,0.849343,Pine,1.2,0.1823215567939546,0.849343,-0.16329216954729414,30
0,27115,0.849343,Pine,1.5,0.4054651081081644,0.849343,-0.16329216954729414,30
0,27123,0.658327,Ramsey,6.8,1.916922612182061,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,3.6,1.2809338454620642,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,2.2,0.7884573603642703,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,2.6,0.9555114450274363,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,2.1,0.7419373447293773,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,7.0,1.9459101490553132,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,1.2,0.1823215567939546,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,4.2,1.4350845252893227,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,3.8,1.33500106673234,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,3.5,1.252762968495368,0.658327,-0.418053510614464,23
1,27123,0.658327,Ramsey,2.8,1.0296194171811581,0.658327,-0.418053510614464,23
1,27123,0.658327,Ramsey,1.6,0.47000362924573563,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,6.2,1.824549292051046,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,8.6,2.151762203259462,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,5.2,1.6486586255873816,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,2.7,0.9932517730102834,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,3.5,1.252762968495368,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,1.2,0.1823215567939546,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,5.5,1.7047480922384253,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,1.2,0.1823215567939546,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,5.5,1.7047480922384253,0.658327,-0.418053510614464,23
1,27123,0.658327,Ramsey,10.1,2.312535423847214,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,4.9,1.589235205116581,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,2.7,0.9932517730102834,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,1.2,0.1823215567939546,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,3.5,1.252762968495368,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,2.5,0.9162907318741551,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,4.0,1.3862943611198906,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,0.7,-0.35667494393873245,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,3.1,1.1314021114911006,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,1.7,0.5306282510621704,0.658327,-0.418053510614464,23
0,27123,0.658327,Ramsey,1.0,0.0,0.658327,-0.418053510614464,23
0,27141,0.504879,Sherburne,5.1,1.62924053973028,0.504879,-0.6834364823767883,81
0,27141,0.504879,Sherburne,2.3,0.8329091229351039,0.504879,-0.6834364823767883,81
0,27141,0.504879,Sherburne,2.5,0.9162907318741551,0.504879,-0.6834364823767883,81
0,27141,0.504879,Sherburne,3.2,1.1631508098056809,0.504879,-0.6834364823767883,81
0,27141,0.504879,Sherburne,3.1,1.1314021114911006,0.504879,-0.6834364823767883,81
0,27141,0.504879,Sherburne,2.8,1.0296194171811581,0.504879,-0.6834364823767883,81
0,27141,0.504879,Sherburne,1.6,0.47000362924573563,0.504879,-0.6834364823767883,81
0,27141,0.504879,Sherburne,4.7,1.547562508716013,0.504879,-0.6834364823767883,81
0,27129,1.46313,Renville,6.0,1.791759469228055,1.46313,0.3805779766002149,55
0,27129,1.46313,Renville,2.1,0.7419373447293773,1.46313,0.3805779766002149,55
1,27129,1.46313,Renville,5.8,1.7578579175523736,1.46313,0.3805779766002149,55
0,27171,0.913909,Wright,5.3,1.667706820558076,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,6.7,1.9021075263969205,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,3.1,1.1314021114911006,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,7.3,1.9878743481543455,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,2.1,0.7419373447293773,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,5.1,1.62924053973028,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,2.2,0.7884573603642703,0.913909,-0.09002427484788668,40
1,27171,0.913909,Wright,2.3,0.8329091229351039,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,9.5,2.2512917986064953,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,15.9,2.766319109226186,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,6.4,1.8562979903656263,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,5.0,1.6094379124341003,0.913909,-0.09002427484788668,40
0,27171,0.913909,Wright,4.5,1.5040773967762742,0.913909,-0.09002427484788668,40
0,27053,0.907991,Hennepin,7.9,2.066862759472976,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,3.3,1.1939224684724346,0.907991,-0.09652081232424005,37
1,27053,0.907991,Hennepin,2.1,0.7419373447293773,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,2.5,0.9162907318741551,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,1.6,0.47000362924573563,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,1.8,0.5877866649021191,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,4.0,1.3862943611198906,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,11.2,2.4159137783010487,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,7.4,2.0014800002101243,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,2.6,0.9555114450274363,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,0.9,-0.10536051565782628,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,3.9,1.3609765531356006,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,1.3,0.26236426446749106,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,0.4,-0.916290731874155,0.907991,-0.09652081232424005,37
1,27053,0.907991,Hennepin,2.5,0.9162907318741551,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,6.0,1.791759469228055,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,2.0,0.6931471805599453,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,2.9,1.0647107369924282,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,5.4,1.6863989535702288,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,5.5,1.7047480922384253,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,3.0,1.0986122886681098,0.907991,-0.09652081232424005,37
0,27053,0.907991,Hennepin,4.1,1.410986973710262,0.907991,-0.09652081232424005,37
